longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,rooms_per_household,population_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-116.97,32.81,19.0,1573.0,471.0,844.0,414.0,2.1422,2,3.7995169082125604,2.0386473429951693,0.2994278448823903,0,0,0,0,125000.0
-117.22,33.22,15.0,1430.0,343.0,704.0,322.0,1.9571,2,4.440993788819876,2.186335403726708,0.23986013986013985,0,0,0,0,162500.0
-122.25,37.48,45.0,2743.0,390.0,974.0,400.0,7.1621,5,6.8575,2.435,0.14218009478672985,0,0,0,1,500001.0
-118.27,33.98,45.0,1696.0,424.0,1502.0,429.0,1.3042,1,3.953379953379953,3.501165501165501,0.25,0,0,0,0,99200.0
-122.07,37.37,22.0,3770.0,727.0,1657.0,762.0,4.8021,4,4.94750656167979,2.174540682414698,0.19283819628647214,0,0,1,0,457500.0
-122.44,37.79,52.0,2045.0,353.0,722.0,327.0,8.0755,5,6.253822629969419,2.2079510703363914,0.1726161369193154,0,0,1,0,500001.0
-122.94,38.53,49.0,1141.0,239.0,505.0,184.0,3.7143,3,6.201086956521739,2.744565217391304,0.20946538124452235,0,0,0,0,148800.0
-117.73,34.07,33.0,1025.0,261.0,854.0,269.0,2.2596,2,3.8104089219330857,3.174721189591078,0.2546341463414634,1,0,0,0,119400.0
-121.94,37.33,34.0,1809.0,317.0,863.0,302.0,4.3,3,5.990066225165563,2.857615894039735,0.1752349364289663,0,0,0,0,330500.0
-119.77,36.77,38.0,3065.0,658.0,1441.0,625.0,2.0564,2,4.904,2.3056,0.21468189233278956,1,0,0,0,64700.0
-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1,3,5.522491349480969,5.892733564013841,0.18609022556390978,0,0,0,0,184900.0
-123.82,40.12,33.0,2985.0,591.0,1221.0,486.0,2.087,2,6.1419753086419755,2.5123456790123457,0.19798994974874373,0,0,0,0,82400.0
-122.53,37.89,35.0,4127.0,689.0,1596.0,707.0,5.9073,4,5.837340876944837,2.257425742574257,0.16694935788708504,0,0,1,0,400400.0
-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937,5,7.966029723991507,2.8025477707006368,0.12473347547974413,0,0,0,0,500001.0
-119.7,36.32,40.0,1178.0,244.0,586.0,187.0,2.6477,2,6.2994652406417115,3.1336898395721926,0.2071307300509338,1,0,0,0,43500.0
-116.53,33.85,16.0,10077.0,2186.0,3048.0,1337.0,2.9647,2,7.537023186237846,2.279730740463725,0.21692964175845986,1,0,0,0,110900.0
-119.02,35.35,42.0,1239.0,251.0,776.0,272.0,1.983,2,4.555147058823529,2.8529411764705883,0.20258272800645682,1,0,0,0,63300.0
-122.49,37.76,52.0,2564.0,502.0,1092.0,459.0,3.5302,3,5.586056644880174,2.3790849673202614,0.19578783151326054,0,0,1,0,329600.0
-121.3,38.58,29.0,2748.0,563.0,1619.0,525.0,2.8966,2,5.234285714285714,3.083809523809524,0.20487627365356623,1,0,0,0,92400.0
-118.32,34.13,34.0,1856.0,273.0,540.0,264.0,4.0833,3,7.03030303030303,2.0454545454545454,0.1470905172413793,0,0,0,0,500001.0
-119.77,36.91,3.0,7520.0,1143.0,2878.0,1077.0,5.3272,4,6.982358402971216,2.6722376973073354,0.15199468085106382,1,0,0,0,174200.0
-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,3,5.214285714285714,2.5982142857142856,0.1872146118721461,0,0,0,0,201600.0
-118.2,33.77,40.0,2034.0,899.0,1257.0,797.0,1.2864,1,2.5520702634880803,1.5771643663739021,0.44198623402163223,0,0,0,1,131300.0
-117.94,33.81,26.0,1589.0,259.0,735.0,315.0,4.5714,4,5.044444444444444,2.3333333333333335,0.16299559471365638,0,0,0,0,243200.0
-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,4,8.116279069767442,2.7906976744186047,0.21203438395415472,0,0,0,0,193800.0
-118.36,34.16,43.0,2850.0,709.0,1510.0,670.0,2.4835,2,4.253731343283582,2.253731343283582,0.2487719298245614,0,0,0,0,274300.0
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,4,6.511029411764706,3.6580882352941178,0.1671372106154715,0,0,0,0,217500.0
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,2,5.085011185682327,2.4340044742729305,0.21777386713594368,1,0,0,0,109400.0
-118.07,33.86,28.0,1789.0,352.0,1347.0,330.0,3.425,3,5.421212121212121,4.081818181818182,0.19675796534376747,0,0,0,0,189700.0
-117.99,33.82,21.0,2281.0,557.0,1510.0,460.0,2.8625,2,4.958695652173913,3.282608695652174,0.24419114423498467,0,0,0,0,189600.0
-121.43,38.58,35.0,5298.0,954.0,1933.0,918.0,3.9167,3,5.771241830065359,2.105664488017429,0.18006795016987542,1,0,0,0,155700.0
-118.09,33.9,33.0,3326.0,720.0,2533.0,689.0,3.1441,3,4.827285921625545,3.676342525399129,0.2164762477450391,0,0,0,0,176300.0
-120.7,35.28,14.0,3768.0,682.0,1884.0,664.0,4.6071,4,5.674698795180723,2.8373493975903616,0.18099787685774946,0,0,0,1,239900.0
-118.25,34.01,30.0,962.0,291.0,1280.0,263.0,1.4464,1,3.6577946768060836,4.866920152091255,0.3024948024948025,0,0,0,0,110200.0
-118.36,33.93,44.0,520.0,116.0,392.0,106.0,3.0132,3,4.90566037735849,3.69811320754717,0.2230769230769231,0,0,0,0,202500.0
-118.33,33.99,46.0,1582.0,315.0,777.0,286.0,3.2083,3,5.531468531468532,2.7167832167832167,0.19911504424778761,0,0,0,0,149600.0
-118.13,33.82,37.0,1530.0,290.0,711.0,283.0,5.1795,4,5.406360424028269,2.512367491166078,0.1895424836601307,0,0,0,0,225400.0
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,4,6.6923076923076925,2.4505494505494507,0.1638752052545156,0,0,1,0,273000.0
-118.63,34.24,9.0,4759.0,924.0,1884.0,915.0,4.8333,4,5.201092896174863,2.059016393442623,0.19415843664635427,0,0,0,0,277200.0
-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,2.375,2,5.818639798488665,2.197732997481108,0.22554112554112554,0,0,0,1,158800.0
-119.61,36.57,42.0,2242.0,521.0,1359.0,483.0,1.5833,2,4.641821946169772,2.813664596273292,0.23238180196253344,1,0,0,0,65100.0
-117.14,32.72,42.0,1558.0,458.0,1227.0,407.0,2.2804,2,3.828009828009828,3.0147420147420148,0.2939666238767651,0,0,0,1,139100.0
-117.25,33.37,8.0,1755.0,530.0,1687.0,511.0,1.995,2,3.4344422700587085,3.3013698630136985,0.301994301994302,0,0,0,0,146900.0
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,3,7.1913875598086126,2.6363636363636362,0.17964071856287425,1,0,0,0,136600.0
-122.02,37.84,34.0,1879.0,265.0,729.0,263.0,7.7072,5,7.144486692015209,2.7718631178707223,0.1410324640766365,0,0,1,0,443800.0
-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,2,3.948186528497409,2.4870466321243523,0.29396325459317585,1,0,0,0,47500.0
-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,2,4.703315881326352,2.169284467713787,0.2437847866419295,0,0,1,0,372200.0
-119.81,36.7,52.0,314.0,57.0,178.0,66.0,1.2404,1,4.757575757575758,2.696969696969697,0.18152866242038215,1,0,0,0,52500.0
-122.64,41.74,33.0,2644.0,459.0,1113.0,483.0,3.3095,3,5.474120082815735,2.3043478260869565,0.17360060514372164,1,0,0,0,81300.0
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,3,4.754137115839243,2.569739952718676,0.2347090999502735,0,0,0,0,187800.0
-120.39,34.52,40.0,2162.0,395.0,1010.0,332.0,2.5667,2,6.5120481927710845,3.0421686746987953,0.18270120259019426,0,0,0,1,239300.0
-122.72,38.44,52.0,188.0,62.0,301.0,72.0,0.9437,1,2.611111111111111,4.180555555555555,0.32978723404255317,0,0,0,0,129200.0
-124.17,40.75,13.0,2171.0,339.0,951.0,353.0,4.8516,4,6.15014164305949,2.6940509915014164,0.15614923998157532,0,0,0,1,116100.0
-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,5,6.755244755244755,3.006993006993007,0.13768115942028986,0,0,0,0,274000.0
-121.07,39.15,15.0,6828.0,1319.0,3002.0,1318.0,2.4726,2,5.180576631259484,2.2776934749620636,0.1931751611013474,1,0,0,0,143400.0
-122.52,38.7,26.0,102.0,17.0,43.0,13.0,0.536,1,7.846153846153846,3.3076923076923075,0.16666666666666666,1,0,0,0,87500.0
-121.98,37.53,28.0,2829.0,566.0,1610.0,540.0,4.6,4,5.238888888888889,2.9814814814814814,0.20007069635913752,0,0,0,0,223200.0
-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,4,6.169491525423729,3.047457627118644,0.17197802197802198,0,0,0,0,225200.0
-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,2,4.209677419354839,2.6236559139784945,0.23499361430395913,0,0,1,0,126600.0
-117.85,33.9,25.0,1548.0,256.0,811.0,263.0,5.2037,4,5.885931558935361,3.0836501901140685,0.165374677002584,0,0,0,0,242200.0
-122.53,37.94,18.0,878.0,255.0,384.0,247.0,4.7344,4,3.554655870445344,1.5546558704453441,0.29043280182232345,0,0,1,0,200000.0
-124.21,41.77,17.0,3461.0,722.0,1947.0,647.0,2.5795,2,5.349304482225657,3.009273570324575,0.20861022825772899,0,0,0,1,68400.0
-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,2,4.64203233256351,3.1293302540415704,0.22885572139303484,0,0,0,0,133400.0
-118.02,33.95,36.0,1705.0,299.0,871.0,296.0,4.6184,4,5.760135135135135,2.9425675675675675,0.175366568914956,0,0,0,0,179800.0
-118.7,35.82,20.0,4642.0,1300.0,658.0,247.0,2.3937,2,18.793522267206477,2.6639676113360324,0.2800517018526497,1,0,0,0,82100.0
-117.24,32.74,44.0,1686.0,285.0,712.0,298.0,4.0268,3,5.657718120805369,2.389261744966443,0.16903914590747332,0,0,0,1,298600.0
-118.37,33.95,5.0,6955.0,2062.0,3591.0,1566.0,3.111,3,4.44125159642401,2.293103448275862,0.29647735442127965,0,0,0,0,247600.0
-121.98,37.97,26.0,2714.0,390.0,1232.0,409.0,5.9617,4,6.635696821515892,3.0122249388753057,0.14369933677229182,1,0,0,0,231100.0
-121.88,36.98,21.0,4117.0,752.0,2001.0,763.0,4.8953,4,5.395806028833552,2.622542595019659,0.182657274714598,0,0,0,1,289500.0
-116.84,32.92,20.0,1066.0,219.0,536.0,173.0,3.1607,3,6.161849710982659,3.098265895953757,0.20544090056285177,0,0,0,0,119300.0
-117.89,34.07,35.0,1439.0,261.0,804.0,271.0,3.9808,3,5.3099630996309966,2.9667896678966788,0.1813759555246699,0,0,0,0,188600.0
-120.94,37.59,16.0,3964.0,824.0,2622.0,766.0,2.3152,2,5.174934725848564,3.422976501305483,0.20787083753784055,1,0,0,0,111300.0
-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,1,37.0,2.1320754716981134,0.22182559918408976,1,0,0,0,95500.0
-118.3,34.17,37.0,350.0,115.0,342.0,111.0,3.0687,3,3.1531531531531534,3.081081081081081,0.32857142857142857,0,0,0,0,200000.0
-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,2,4.209966777408638,3.104983388704319,0.2569444444444444,0,0,0,0,183700.0
-122.56,41.69,21.0,2010.0,360.0,947.0,306.0,2.4107,2,6.568627450980392,3.0947712418300655,0.1791044776119403,1,0,0,0,70100.0
-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442,3,5.304347826086956,3.1695652173913045,0.1819672131147541,0,0,0,0,186300.0
-122.45,37.76,51.0,2564.0,457.0,810.0,442.0,5.6235,4,5.800904977375565,1.832579185520362,0.17823712948517942,0,0,1,0,500001.0
-121.22,38.92,19.0,2531.0,461.0,1206.0,429.0,4.4958,3,5.8997668997669,2.8111888111888113,0.18214144606874752,1,0,0,0,192600.0
-118.21,33.93,30.0,2831.0,862.0,3649.0,883.0,1.9668,2,3.206115515288788,4.132502831257078,0.30448604733309786,0,0,0,0,152100.0
-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3.0139,3,5.347712418300653,2.518954248366013,0.21119530677096066,0,0,0,0,199000.0
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,3,5.889655172413793,3.1413793103448278,0.17505854800936768,1,0,0,0,99800.0
-122.33,41.86,19.0,3599.0,695.0,1572.0,601.0,2.234,2,5.988352745424293,2.615640599001664,0.19310919699916643,1,0,0,0,58600.0
-118.25,34.15,15.0,3712.0,1005.0,1888.0,890.0,3.6875,3,4.170786516853933,2.121348314606742,0.2707435344827586,0,0,0,0,209600.0
-121.22,37.93,21.0,336.0,68.0,206.0,73.0,4.75,4,4.602739726027397,2.8219178082191783,0.20238095238095238,1,0,0,0,121400.0
-117.98,33.8,35.0,2114.0,341.0,1077.0,343.0,5.4876,4,6.163265306122449,3.139941690962099,0.16130558183538315,0,0,0,0,227500.0
-121.44,38.63,33.0,1077.0,271.0,753.0,236.0,1.3462,1,4.563559322033898,3.190677966101695,0.25162488393686167,1,0,0,0,55900.0
-118.21,34.08,26.0,2574.0,807.0,3163.0,802.0,1.9495,2,3.2094763092269325,3.9438902743142146,0.3135198135198135,0,0,0,0,173200.0
-118.35,33.91,32.0,1660.0,366.0,928.0,398.0,4.3187,3,4.1708542713567835,2.3316582914572863,0.22048192771084338,0,0,0,0,269700.0
-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8.4284,5,7.526785714285714,3.4285714285714284,0.12752075919335706,0,0,0,0,378300.0
-118.15,33.98,37.0,1184.0,290.0,1320.0,276.0,2.3,2,4.2898550724637685,4.782608695652174,0.24493243243243243,0,0,0,0,165600.0
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,3,4.176360225140713,2.2670419011882426,0.26909254267744837,0,0,0,1,242900.0
-119.7,34.41,19.0,2086.0,575.0,1701.0,530.0,2.8042,2,3.9358490566037734,3.209433962264151,0.275647171620326,0,0,0,1,236100.0
-118.62,34.17,34.0,3268.0,538.0,1463.0,519.0,6.8482,5,6.296724470134874,2.8188824662813103,0.1646266829865361,0,0,0,0,308300.0
-118.1,33.83,36.0,2000.0,343.0,956.0,352.0,5.3735,4,5.681818181818182,2.715909090909091,0.1715,0,0,0,0,234400.0
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,2,4.262987012987013,2.685064935064935,0.24295506473724296,0,0,0,0,260800.0
-118.07,34.07,19.0,1554.0,393.0,1427.0,370.0,3.125,3,4.2,3.8567567567567567,0.2528957528957529,0,0,0,0,207100.0
-119.79,36.76,52.0,1185.0,260.0,635.0,239.0,1.175,1,4.958158995815899,2.6569037656903767,0.21940928270042195,1,0,0,0,56100.0
-119.33,36.22,29.0,1735.0,323.0,805.0,293.0,3.5039,3,5.921501706484642,2.7474402730375425,0.1861671469740634,1,0,0,0,89900.0
-122.38,40.2,16.0,2722.0,511.0,1366.0,495.0,2.8447,2,5.498989898989899,2.7595959595959596,0.18772961058045554,1,0,0,0,87700.0
-118.05,34.08,34.0,572.0,154.0,752.0,182.0,2.0433,2,3.142857142857143,4.131868131868132,0.2692307692307692,0,0,0,0,138800.0
-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,2,5.105982905982906,2.7025641025641027,0.1935051891529963,0,0,0,1,81100.0
-122.44,37.66,21.0,5108.0,1510.0,3288.0,1405.0,3.1927,3,3.6355871886121,2.3402135231316725,0.2956147220046985,0,0,0,1,252600.0
-122.0,38.25,7.0,11768.0,1893.0,6657.0,1874.0,4.9222,4,6.279615795090715,3.5522945570971185,0.1608599592114208,1,0,0,0,142900.0
-121.76,41.5,31.0,602.0,153.0,112.0,47.0,1.0667,1,12.808510638297872,2.382978723404255,0.2541528239202658,1,0,0,0,34200.0
-122.29,37.56,34.0,1693.0,281.0,846.0,291.0,5.3683,4,5.81786941580756,2.9072164948453607,0.16597755463673952,0,0,1,0,339400.0
-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,1,2.4553846153846153,4.36,0.38596491228070173,0,0,0,0,141700.0
-118.35,34.1,16.0,2930.0,1038.0,1648.0,980.0,2.6458,2,2.989795918367347,1.6816326530612244,0.35426621160409555,0,0,0,0,372200.0
-122.48,38.32,42.0,2106.0,533.0,1141.0,445.0,3.1129,3,4.7325842696629215,2.5640449438202246,0.25308641975308643,0,0,0,0,149300.0
-119.19,34.16,34.0,2610.0,466.0,1543.0,433.0,3.9722,3,6.027713625866051,3.5635103926097,0.178544061302682,0,0,0,1,189000.0
-116.37,33.72,19.0,6190.0,1355.0,2242.0,1043.0,3.0021,3,5.934803451581975,2.149568552253116,0.21890145395799676,1,0,0,0,152300.0
-118.38,33.87,17.0,2791.0,579.0,1467.0,583.0,5.7415,4,4.787307032590052,2.5162950257289878,0.20745252597635255,0,0,0,0,321900.0
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,5,7.5,2.9289473684210527,0.13298245614035087,0,0,0,0,500001.0
-119.2,34.19,19.0,9503.0,1769.0,6370.0,1718.0,5.0016,4,5.531431897555297,3.7077997671711294,0.18615174155529832,0,0,0,1,218500.0
-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,4.6349,4,6.052795031055901,3.062111801242236,0.17650076962544894,0,0,0,0,196200.0
-120.97,38.42,16.0,1748.0,322.0,4930.0,287.0,4.3029,3,6.090592334494773,17.177700348432055,0.18421052631578946,1,0,0,0,121900.0
-117.26,32.95,34.0,1651.0,273.0,650.0,271.0,5.6582,4,6.092250922509225,2.3985239852398523,0.16535433070866143,0,0,0,1,500001.0
-118.26,33.97,46.0,1521.0,352.0,1100.0,334.0,1.55,2,4.553892215568863,3.2934131736526946,0.2314266929651545,0,0,0,0,100600.0
-116.3,33.68,10.0,2387.0,481.0,863.0,304.0,2.8882,2,7.8519736842105265,2.838815789473684,0.20150816925010473,1,0,0,0,137500.0
-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,2,5.938144329896907,3.7422680412371134,0.203125,1,0,0,0,92500.0
-117.71,34.15,17.0,17715.0,2370.0,7665.0,2312.0,7.9068,5,7.66219723183391,3.315311418685121,0.13378492802709568,1,0,0,0,349100.0
-122.09,37.37,27.0,1269.0,186.0,464.0,182.0,6.8374,5,6.972527472527473,2.5494505494505493,0.14657210401891252,0,0,1,0,500001.0
-119.8,34.43,22.0,2845.0,500.0,1456.0,454.0,5.6604,4,6.266519823788546,3.20704845814978,0.1757469244288225,0,0,0,1,276400.0
-122.45,37.67,35.0,491.0,98.0,274.0,97.0,4.4286,3,5.061855670103093,2.8247422680412373,0.19959266802443992,0,0,0,1,238600.0
-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,5,7.790697674418604,2.6744186046511627,0.1373134328358209,0,0,0,1,500001.0
-117.29,34.09,24.0,1451.0,387.0,1178.0,330.0,1.1806,1,4.3969696969696965,3.56969696969697,0.26671261199172985,1,0,0,0,68300.0
-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,2,4.206806282722513,3.683246073298429,0.23833229620410704,1,0,0,0,53400.0
-118.43,34.17,34.0,2180.0,424.0,906.0,429.0,4.4464,3,5.081585081585081,2.111888111888112,0.1944954128440367,0,0,0,0,353100.0
-122.86,38.44,31.0,1534.0,292.0,716.0,288.0,3.4471,3,5.326388888888889,2.486111111111111,0.19035202086049544,0,0,0,0,209500.0
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,4,5.097165991902834,3.5991902834008096,0.18903891977760126,0,0,0,0,174800.0
-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5078,5,7.022857142857143,3.097142857142857,0.14125305126118795,0,0,0,0,344000.0
-121.73,37.68,17.0,20354.0,3493.0,8768.0,3293.0,5.4496,4,6.1809899787427875,2.662617673853629,0.17161245946742654,1,0,0,0,238900.0
-117.83,33.75,22.0,6433.0,1174.0,2703.0,1125.0,4.9957,4,5.718222222222222,2.4026666666666667,0.18249650240945126,0,0,0,0,296400.0
-117.06,32.79,21.0,3787.0,492.0,1246.0,457.0,9.6023,5,8.286652078774617,2.726477024070022,0.12991814100871402,0,0,0,0,391300.0
-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,3,3.305290546400694,1.673894189071986,0.3219627394384676,0,0,0,0,311400.0
-117.87,34.08,33.0,4518.0,716.0,2037.0,764.0,5.6015,4,5.9136125654450264,2.6662303664921465,0.15847720230190349,0,0,0,0,267200.0
-117.91,33.82,32.0,1408.0,307.0,1331.0,284.0,3.7014,3,4.957746478873239,4.686619718309859,0.21803977272727273,0,0,0,0,179600.0
-118.23,33.95,43.0,1683.0,520.0,2190.0,494.0,2.2391,2,3.4068825910931175,4.433198380566802,0.30897207367795604,0,0,0,0,152800.0
-122.04,37.53,25.0,4458.0,922.0,2998.0,890.0,3.9667,3,5.008988764044944,3.3685393258426966,0.20681920143562135,0,0,1,0,218500.0
-117.97,33.86,34.0,2138.0,490.0,1682.0,463.0,3.6006,3,4.617710583153348,3.632829373650108,0.2291861552853134,0,0,0,0,161700.0
-117.99,33.78,19.0,7399.0,1698.0,3554.0,1593.0,3.1049,3,4.644695543000628,2.231010671688638,0.22949047168536288,0,0,0,0,173900.0
-122.14,38.05,27.0,3794.0,772.0,1756.0,724.0,3.2891,3,5.240331491712707,2.425414364640884,0.20347917764891935,0,0,1,0,150600.0
-121.89,38.01,32.0,1000.0,188.0,663.0,212.0,4.0972,3,4.716981132075472,3.1273584905660377,0.188,1,0,0,0,99200.0
-114.58,33.63,29.0,1387.0,236.0,671.0,239.0,3.3438,3,5.803347280334728,2.807531380753138,0.17015140591204037,1,0,0,0,74000.0
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,4,7.170616113744076,2.5829383886255926,0.15267680105750164,0,0,1,0,252800.0
-117.95,34.07,37.0,1987.0,399.0,1279.0,378.0,4.1172,3,5.256613756613756,3.3835978835978837,0.2008052340211374,0,0,0,0,176500.0
-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,2,5.163003663003663,3.010989010989011,0.21709826179496275,0,0,0,0,147900.0
-121.93,37.7,3.0,2456.0,582.0,793.0,456.0,4.4087,3,5.385964912280702,1.7390350877192982,0.23697068403908794,0,0,0,0,225600.0
-119.34,36.34,5.0,4505.0,834.0,1917.0,775.0,4.0144,3,5.812903225806451,2.4735483870967743,0.1851276359600444,1,0,0,0,126600.0
-121.36,39.52,15.0,2490.0,527.0,1229.0,497.0,2.3917,2,5.010060362173038,2.4728370221327967,0.21164658634538153,1,0,0,0,85700.0
-119.01,35.35,39.0,598.0,149.0,366.0,132.0,1.9125,2,4.53030303030303,2.772727272727273,0.2491638795986622,1,0,0,0,57900.0
-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,3,5.7924528301886795,3.1839622641509435,0.18851791530944625,1,0,0,0,91600.0
-122.13,37.44,38.0,2835.0,447.0,1148.0,446.0,5.9277,4,6.356502242152466,2.5739910313901344,0.15767195767195769,0,0,1,0,446600.0
-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,2,6.042194092827004,3.5274261603375527,0.1878491620111732,1,0,0,0,88300.0
-118.59,34.11,35.0,2396.0,472.0,1054.0,457.0,6.4504,5,5.2428884026258205,2.3063457330415753,0.19699499165275458,0,0,0,0,407000.0
-118.24,33.98,37.0,1196.0,364.0,1622.0,327.0,2.125,2,3.6574923547400613,4.960244648318043,0.30434782608695654,0,0,0,0,108900.0
-118.43,33.96,20.0,1901.0,270.0,704.0,254.0,8.7819,5,7.484251968503937,2.7716535433070866,0.14203051025775906,0,0,0,0,500001.0
-117.24,32.71,32.0,4164.0,701.0,1277.0,607.0,6.6661,5,6.85996705107084,2.103789126853377,0.16834774255523535,0,0,0,1,500001.0
-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,2,6.058282208588957,2.245398773006135,0.189873417721519,1,0,0,0,94900.0
-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,4,6.024137931034483,2.924137931034483,0.16657126502575845,0,0,0,0,187200.0
-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,5,7.13681592039801,3.7960199004975124,0.14116416869989543,0,0,0,0,238300.0
-118.5,34.02,35.0,2914.0,934.0,1334.0,870.0,2.9934,2,3.349425287356322,1.5333333333333334,0.3205216197666438,0,0,0,0,350000.0
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,4,5.608808290155441,2.051813471502591,0.20184757505773673,0,0,0,1,294400.0
-121.94,38.35,8.0,3157.0,559.0,1758.0,569.0,4.412,3,5.548330404217926,3.0896309314586996,0.17706683560342096,1,0,0,0,140100.0
-118.19,33.99,40.0,1547.0,434.0,1930.0,427.0,3.3869,3,3.622950819672131,4.519906323185012,0.28054298642533937,0,0,0,0,157300.0
-117.98,33.71,24.0,2308.0,464.0,1101.0,407.0,4.4766,3,5.670761670761671,2.705159705159705,0.20103986135181975,0,0,0,0,230000.0
-121.9,37.4,16.0,2998.0,603.0,1606.0,615.0,3.7622,3,4.87479674796748,2.611382113821138,0.20113408939292862,0,0,0,0,150000.0
-122.47,37.78,52.0,2275.0,412.0,1166.0,424.0,4.0652,3,5.365566037735849,2.75,0.1810989010989011,0,0,1,0,421300.0
-122.13,37.15,39.0,2854.0,613.0,1338.0,518.0,3.9423,3,5.5096525096525095,2.583011583011583,0.21478626489138053,0,0,0,1,180300.0
-117.9,33.73,31.0,1171.0,306.0,1690.0,301.0,3.2639,3,3.8903654485049834,5.614617940199335,0.26131511528608026,0,0,0,0,155200.0
-122.42,37.79,52.0,2511.0,895.0,1202.0,804.0,2.6607,2,3.123134328358209,1.4950248756218905,0.35643170051772205,0,0,1,0,87500.0
-118.46,34.23,16.0,6338.0,1768.0,4718.0,1632.0,3.0187,3,3.883578431372549,2.8909313725490198,0.27895235089933734,0,0,0,0,154600.0
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,3,4.3524945770065075,2.648590021691974,0.24545228008970846,0,0,0,0,197700.0
-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083,3,4.244565217391305,2.375,0.2413572343149808,0,0,0,0,324300.0
-118.24,34.02,48.0,542.0,150.0,571.0,114.0,1.8485,2,4.754385964912281,5.008771929824562,0.2767527675276753,0,0,0,0,90600.0
-118.74,34.28,21.0,4056.0,637.0,1974.0,634.0,5.9024,4,6.3974763406940065,3.1135646687697163,0.15705128205128205,0,0,0,0,221000.0
-118.12,33.95,35.0,1604.0,280.0,802.0,280.0,5.752000000000002,4,5.728571428571429,2.8642857142857143,0.1745635910224439,0,0,0,0,291000.0
